image_name,mask_rel_path,split
cell0545.png,pseudo_masks/masks/train/cell0545_mask.png,train
cell0548.png,pseudo_masks/masks/train/cell0548_mask.png,train
cell0549.png,pseudo_masks/masks/train/cell0549_mask.png,train
cell0550.png,pseudo_masks/masks/train/cell0550_mask.png,train
cell0551.png,pseudo_masks/masks/train/cell0551_mask.png,train
cell0552.png,pseudo_masks/masks/train/cell0552_mask.png,train
cell0553.png,pseudo_masks/masks/train/cell0553_mask.png,train
cell0554.png,pseudo_masks/masks/train/cell0554_mask.png,train
cell0555.png,pseudo_masks/masks/train/cell0555_mask.png,train
cell0556.png,pseudo_masks/masks/train/cell0556_mask.png,train
cell0558.png,pseudo_masks/masks/train/cell0558_mask.png,train
cell0559.png,pseudo_masks/masks/train/cell0559_mask.png,train
cell0560.png,pseudo_masks/masks/train/cell0560_mask.png,train
cell0561.png,pseudo_masks/masks/train/cell0561_mask.png,train
cell0563.png,pseudo_masks/masks/train/cell0563_mask.png,train
cell0564.png,pseudo_masks/masks/train/cell0564_mask.png,train
cell0565.png,pseudo_masks/masks/train/cell0565_mask.png,train
cell0566.png,pseudo_masks/masks/train/cell0566_mask.png,train
cell0567.png,pseudo_masks/masks/train/cell0567_mask.png,train
cell0568.png,pseudo_masks/masks/train/cell0568_mask.png,train
cell0569.png,pseudo_masks/masks/train/cell0569_mask.png,train
cell0570.png,pseudo_masks/masks/train/cell0570_mask.png,train
cell0573.png,pseudo_masks/masks/train/cell0573_mask.png,train
cell0575.png,pseudo_masks/masks/train/cell0575_mask.png,train
cell0578.png,pseudo_masks/masks/train/cell0578_mask.png,train
cell0580.png,pseudo_masks/masks/train/cell0580_mask.png,train
cell0581.png,pseudo_masks/masks/train/cell0581_mask.png,train
cell0582.png,pseudo_masks/masks/train/cell0582_mask.png,train
cell0583.png,pseudo_masks/masks/train/cell0583_mask.png,train
cell0584.png,pseudo_masks/masks/train/cell0584_mask.png,train
cell0585.png,pseudo_masks/masks/train/cell0585_mask.png,train
cell0587.png,pseudo_masks/masks/train/cell0587_mask.png,train
cell0588.png,pseudo_masks/masks/train/cell0588_mask.png,train
cell0589.png,pseudo_masks/masks/train/cell0589_mask.png,train
cell0592.png,pseudo_masks/masks/train/cell0592_mask.png,train
cell0593.png,pseudo_masks/masks/train/cell0593_mask.png,train
cell0596.png,pseudo_masks/masks/train/cell0596_mask.png,train
cell0597.png,pseudo_masks/masks/train/cell0597_mask.png,train
cell0598.png,pseudo_masks/masks/train/cell0598_mask.png,train
cell0601.png,pseudo_masks/masks/train/cell0601_mask.png,train
cell0602.png,pseudo_masks/masks/train/cell0602_mask.png,train
cell0604.png,pseudo_masks/masks/train/cell0604_mask.png,train
cell0606.png,pseudo_masks/masks/train/cell0606_mask.png,train
cell0607.png,pseudo_masks/masks/train/cell0607_mask.png,train
cell0608.png,pseudo_masks/masks/train/cell0608_mask.png,train
cell0609.png,pseudo_masks/masks/train/cell0609_mask.png,train
cell0612.png,pseudo_masks/masks/train/cell0612_mask.png,train
cell0616.png,pseudo_masks/masks/train/cell0616_mask.png,train
cell0617.png,pseudo_masks/masks/train/cell0617_mask.png,train
cell0618.png,pseudo_masks/masks/train/cell0618_mask.png,train
cell0619.png,pseudo_masks/masks/train/cell0619_mask.png,train
cell0620.png,pseudo_masks/masks/train/cell0620_mask.png,train
cell0621.png,pseudo_masks/masks/train/cell0621_mask.png,train
cell0622.png,pseudo_masks/masks/train/cell0622_mask.png,train
cell0623.png,pseudo_masks/masks/train/cell0623_mask.png,train
cell0624.png,pseudo_masks/masks/train/cell0624_mask.png,train
cell0626.png,pseudo_masks/masks/train/cell0626_mask.png,train
cell0627.png,pseudo_masks/masks/train/cell0627_mask.png,train
cell0628.png,pseudo_masks/masks/train/cell0628_mask.png,train
cell0629.png,pseudo_masks/masks/train/cell0629_mask.png,train
cell0630.png,pseudo_masks/masks/train/cell0630_mask.png,train
cell0631.png,pseudo_masks/masks/train/cell0631_mask.png,train
cell0633.png,pseudo_masks/masks/train/cell0633_mask.png,train
cell0634.png,pseudo_masks/masks/train/cell0634_mask.png,train
cell0635.png,pseudo_masks/masks/train/cell0635_mask.png,train
cell0636.png,pseudo_masks/masks/train/cell0636_mask.png,train
cell0637.png,pseudo_masks/masks/train/cell0637_mask.png,train
cell0639.png,pseudo_masks/masks/train/cell0639_mask.png,train
cell0640.png,pseudo_masks/masks/train/cell0640_mask.png,train
cell0641.png,pseudo_masks/masks/train/cell0641_mask.png,train
cell0643.png,pseudo_masks/masks/train/cell0643_mask.png,train
cell0644.png,pseudo_masks/masks/train/cell0644_mask.png,train
cell0646.png,pseudo_masks/masks/train/cell0646_mask.png,train
cell0647.png,pseudo_masks/masks/train/cell0647_mask.png,train
cell0648.png,pseudo_masks/masks/train/cell0648_mask.png,train
cell0650.png,pseudo_masks/masks/train/cell0650_mask.png,train
cell0651.png,pseudo_masks/masks/train/cell0651_mask.png,train
cell0652.png,pseudo_masks/masks/train/cell0652_mask.png,train
cell0653.png,pseudo_masks/masks/train/cell0653_mask.png,train
cell0655.png,pseudo_masks/masks/train/cell0655_mask.png,train
cell0656.png,pseudo_masks/masks/train/cell0656_mask.png,train
cell0658.png,pseudo_masks/masks/train/cell0658_mask.png,train
cell0659.png,pseudo_masks/masks/train/cell0659_mask.png,train
cell0661.png,pseudo_masks/masks/train/cell0661_mask.png,train
cell0663.png,pseudo_masks/masks/train/cell0663_mask.png,train
cell0664.png,pseudo_masks/masks/train/cell0664_mask.png,train
cell0666.png,pseudo_masks/masks/train/cell0666_mask.png,train
cell0667.png,pseudo_masks/masks/train/cell0667_mask.png,train
cell0668.png,pseudo_masks/masks/train/cell0668_mask.png,train
cell0669.png,pseudo_masks/masks/train/cell0669_mask.png,train
cell0671.png,pseudo_masks/masks/train/cell0671_mask.png,train
cell0672.png,pseudo_masks/masks/train/cell0672_mask.png,train
cell0673.png,pseudo_masks/masks/train/cell0673_mask.png,train
cell0675.png,pseudo_masks/masks/train/cell0675_mask.png,train
cell0677.png,pseudo_masks/masks/train/cell0677_mask.png,train
cell0678.png,pseudo_masks/masks/train/cell0678_mask.png,train
cell0679.png,pseudo_masks/masks/train/cell0679_mask.png,train
cell0680.png,pseudo_masks/masks/train/cell0680_mask.png,train
cell0681.png,pseudo_masks/masks/train/cell0681_mask.png,train
cell0682.png,pseudo_masks/masks/train/cell0682_mask.png,train
cell0683.png,pseudo_masks/masks/train/cell0683_mask.png,train
cell0684.png,pseudo_masks/masks/train/cell0684_mask.png,train
cell0685.png,pseudo_masks/masks/train/cell0685_mask.png,train
cell0686.png,pseudo_masks/masks/train/cell0686_mask.png,train
cell0687.png,pseudo_masks/masks/train/cell0687_mask.png,train
cell0688.png,pseudo_masks/masks/train/cell0688_mask.png,train
cell0690.png,pseudo_masks/masks/train/cell0690_mask.png,train
cell0692.png,pseudo_masks/masks/train/cell0692_mask.png,train
cell0693.png,pseudo_masks/masks/train/cell0693_mask.png,train
cell0694.png,pseudo_masks/masks/train/cell0694_mask.png,train
cell0696.png,pseudo_masks/masks/train/cell0696_mask.png,train
cell0697.png,pseudo_masks/masks/train/cell0697_mask.png,train
cell0698.png,pseudo_masks/masks/train/cell0698_mask.png,train
cell0699.png,pseudo_masks/masks/train/cell0699_mask.png,train
cell0700.png,pseudo_masks/masks/train/cell0700_mask.png,train
cell0702.png,pseudo_masks/masks/train/cell0702_mask.png,train
cell0703.png,pseudo_masks/masks/train/cell0703_mask.png,train
cell0704.png,pseudo_masks/masks/train/cell0704_mask.png,train
cell0705.png,pseudo_masks/masks/train/cell0705_mask.png,train
cell0706.png,pseudo_masks/masks/train/cell0706_mask.png,train
cell0707.png,pseudo_masks/masks/train/cell0707_mask.png,train
cell0708.png,pseudo_masks/masks/train/cell0708_mask.png,train
cell0709.png,pseudo_masks/masks/train/cell0709_mask.png,train
cell0710.png,pseudo_masks/masks/train/cell0710_mask.png,train
cell0711.png,pseudo_masks/masks/train/cell0711_mask.png,train
cell0712.png,pseudo_masks/masks/train/cell0712_mask.png,train
cell0713.png,pseudo_masks/masks/train/cell0713_mask.png,train
cell0714.png,pseudo_masks/masks/train/cell0714_mask.png,train
cell0715.png,pseudo_masks/masks/train/cell0715_mask.png,train
cell0717.png,pseudo_masks/masks/train/cell0717_mask.png,train
cell0718.png,pseudo_masks/masks/train/cell0718_mask.png,train
cell0719.png,pseudo_masks/masks/train/cell0719_mask.png,train
cell0720.png,pseudo_masks/masks/train/cell0720_mask.png,train
cell0722.png,pseudo_masks/masks/train/cell0722_mask.png,train
cell0723.png,pseudo_masks/masks/train/cell0723_mask.png,train
cell0724.png,pseudo_masks/masks/train/cell0724_mask.png,train
cell0725.png,pseudo_masks/masks/train/cell0725_mask.png,train
cell0726.png,pseudo_masks/masks/train/cell0726_mask.png,train
cell0729.png,pseudo_masks/masks/train/cell0729_mask.png,train
cell0730.png,pseudo_masks/masks/train/cell0730_mask.png,train
cell0731.png,pseudo_masks/masks/train/cell0731_mask.png,train
cell0732.png,pseudo_masks/masks/train/cell0732_mask.png,train
cell0733.png,pseudo_masks/masks/train/cell0733_mask.png,train
cell0734.png,pseudo_masks/masks/train/cell0734_mask.png,train
cell0735.png,pseudo_masks/masks/train/cell0735_mask.png,train
cell0736.png,pseudo_masks/masks/train/cell0736_mask.png,train
cell0737.png,pseudo_masks/masks/train/cell0737_mask.png,train
cell0738.png,pseudo_masks/masks/train/cell0738_mask.png,train
cell0739.png,pseudo_masks/masks/train/cell0739_mask.png,train
cell0741.png,pseudo_masks/masks/train/cell0741_mask.png,train
cell0742.png,pseudo_masks/masks/train/cell0742_mask.png,train
cell0743.png,pseudo_masks/masks/train/cell0743_mask.png,train
cell0744.png,pseudo_masks/masks/train/cell0744_mask.png,train
cell0746.png,pseudo_masks/masks/train/cell0746_mask.png,train
cell0747.png,pseudo_masks/masks/train/cell0747_mask.png,train
cell0748.png,pseudo_masks/masks/train/cell0748_mask.png,train
cell0749.png,pseudo_masks/masks/train/cell0749_mask.png,train
cell0750.png,pseudo_masks/masks/train/cell0750_mask.png,train
cell0751.png,pseudo_masks/masks/train/cell0751_mask.png,train
cell0752.png,pseudo_masks/masks/train/cell0752_mask.png,train
cell0754.png,pseudo_masks/masks/train/cell0754_mask.png,train
cell0755.png,pseudo_masks/masks/train/cell0755_mask.png,train
cell0756.png,pseudo_masks/masks/train/cell0756_mask.png,train
cell0757.png,pseudo_masks/masks/train/cell0757_mask.png,train
cell0758.png,pseudo_masks/masks/train/cell0758_mask.png,train
cell0759.png,pseudo_masks/masks/train/cell0759_mask.png,train
cell0761.png,pseudo_masks/masks/train/cell0761_mask.png,train
cell0762.png,pseudo_masks/masks/train/cell0762_mask.png,train
cell0763.png,pseudo_masks/masks/train/cell0763_mask.png,train
cell0764.png,pseudo_masks/masks/train/cell0764_mask.png,train
cell0766.png,pseudo_masks/masks/train/cell0766_mask.png,train
cell0767.png,pseudo_masks/masks/train/cell0767_mask.png,train
cell0769.png,pseudo_masks/masks/train/cell0769_mask.png,train
cell0770.png,pseudo_masks/masks/train/cell0770_mask.png,train
cell0771.png,pseudo_masks/masks/train/cell0771_mask.png,train
cell0773.png,pseudo_masks/masks/train/cell0773_mask.png,train
cell0774.png,pseudo_masks/masks/train/cell0774_mask.png,train
cell0775.png,pseudo_masks/masks/train/cell0775_mask.png,train
cell0776.png,pseudo_masks/masks/train/cell0776_mask.png,train
cell0777.png,pseudo_masks/masks/train/cell0777_mask.png,train
cell0778.png,pseudo_masks/masks/train/cell0778_mask.png,train
cell0780.png,pseudo_masks/masks/train/cell0780_mask.png,train
cell0781.png,pseudo_masks/masks/train/cell0781_mask.png,train
cell0782.png,pseudo_masks/masks/train/cell0782_mask.png,train
cell0783.png,pseudo_masks/masks/train/cell0783_mask.png,train
cell0784.png,pseudo_masks/masks/train/cell0784_mask.png,train
cell0785.png,pseudo_masks/masks/train/cell0785_mask.png,train
cell0786.png,pseudo_masks/masks/train/cell0786_mask.png,train
cell0787.png,pseudo_masks/masks/train/cell0787_mask.png,train
cell0788.png,pseudo_masks/masks/train/cell0788_mask.png,train
cell0789.png,pseudo_masks/masks/train/cell0789_mask.png,train
cell0790.png,pseudo_masks/masks/train/cell0790_mask.png,train
cell0791.png,pseudo_masks/masks/train/cell0791_mask.png,train
cell0792.png,pseudo_masks/masks/train/cell0792_mask.png,train
cell0794.png,pseudo_masks/masks/train/cell0794_mask.png,train
cell0795.png,pseudo_masks/masks/train/cell0795_mask.png,train
cell0797.png,pseudo_masks/masks/train/cell0797_mask.png,train
cell0798.png,pseudo_masks/masks/train/cell0798_mask.png,train
cell0799.png,pseudo_masks/masks/train/cell0799_mask.png,train
cell0800.png,pseudo_masks/masks/train/cell0800_mask.png,train
cell0802.png,pseudo_masks/masks/train/cell0802_mask.png,train
cell0803.png,pseudo_masks/masks/train/cell0803_mask.png,train
cell0804.png,pseudo_masks/masks/train/cell0804_mask.png,train
cell0806.png,pseudo_masks/masks/train/cell0806_mask.png,train
cell0807.png,pseudo_masks/masks/train/cell0807_mask.png,train
cell0808.png,pseudo_masks/masks/train/cell0808_mask.png,train
cell0809.png,pseudo_masks/masks/train/cell0809_mask.png,train
cell0810.png,pseudo_masks/masks/train/cell0810_mask.png,train
cell0811.png,pseudo_masks/masks/train/cell0811_mask.png,train
cell0812.png,pseudo_masks/masks/train/cell0812_mask.png,train
cell0813.png,pseudo_masks/masks/train/cell0813_mask.png,train
cell0814.png,pseudo_masks/masks/train/cell0814_mask.png,train
cell0815.png,pseudo_masks/masks/train/cell0815_mask.png,train
cell0816.png,pseudo_masks/masks/train/cell0816_mask.png,train
cell0817.png,pseudo_masks/masks/train/cell0817_mask.png,train
cell0818.png,pseudo_masks/masks/train/cell0818_mask.png,train
cell0819.png,pseudo_masks/masks/train/cell0819_mask.png,train
cell0820.png,pseudo_masks/masks/train/cell0820_mask.png,train
cell0821.png,pseudo_masks/masks/train/cell0821_mask.png,train
cell0822.png,pseudo_masks/masks/train/cell0822_mask.png,train
cell0823.png,pseudo_masks/masks/train/cell0823_mask.png,train
cell0824.png,pseudo_masks/masks/train/cell0824_mask.png,train
cell0825.png,pseudo_masks/masks/train/cell0825_mask.png,train
cell0826.png,pseudo_masks/masks/train/cell0826_mask.png,train
cell0827.png,pseudo_masks/masks/train/cell0827_mask.png,train
cell0828.png,pseudo_masks/masks/train/cell0828_mask.png,train
cell0829.png,pseudo_masks/masks/train/cell0829_mask.png,train
cell0830.png,pseudo_masks/masks/train/cell0830_mask.png,train
cell0831.png,pseudo_masks/masks/train/cell0831_mask.png,train
cell0833.png,pseudo_masks/masks/train/cell0833_mask.png,train
cell0834.png,pseudo_masks/masks/train/cell0834_mask.png,train
cell0837.png,pseudo_masks/masks/train/cell0837_mask.png,train
cell0840.png,pseudo_masks/masks/train/cell0840_mask.png,train
cell0841.png,pseudo_masks/masks/train/cell0841_mask.png,train
cell0842.png,pseudo_masks/masks/train/cell0842_mask.png,train
cell0843.png,pseudo_masks/masks/train/cell0843_mask.png,train
cell0844.png,pseudo_masks/masks/train/cell0844_mask.png,train
cell0845.png,pseudo_masks/masks/train/cell0845_mask.png,train
cell0846.png,pseudo_masks/masks/train/cell0846_mask.png,train
cell0847.png,pseudo_masks/masks/train/cell0847_mask.png,train
cell0848.png,pseudo_masks/masks/train/cell0848_mask.png,train
cell0849.png,pseudo_masks/masks/train/cell0849_mask.png,train
cell0850.png,pseudo_masks/masks/train/cell0850_mask.png,train
cell0851.png,pseudo_masks/masks/train/cell0851_mask.png,train
cell0852.png,pseudo_masks/masks/train/cell0852_mask.png,train
cell0853.png,pseudo_masks/masks/train/cell0853_mask.png,train
cell0854.png,pseudo_masks/masks/train/cell0854_mask.png,train
cell0855.png,pseudo_masks/masks/train/cell0855_mask.png,train
cell0856.png,pseudo_masks/masks/train/cell0856_mask.png,train
cell0857.png,pseudo_masks/masks/train/cell0857_mask.png,train
cell0858.png,pseudo_masks/masks/train/cell0858_mask.png,train
cell0859.png,pseudo_masks/masks/train/cell0859_mask.png,train
cell0860.png,pseudo_masks/masks/train/cell0860_mask.png,train
cell0861.png,pseudo_masks/masks/train/cell0861_mask.png,train
cell0862.png,pseudo_masks/masks/train/cell0862_mask.png,train
cell0863.png,pseudo_masks/masks/train/cell0863_mask.png,train
cell0864.png,pseudo_masks/masks/train/cell0864_mask.png,train
cell0865.png,pseudo_masks/masks/train/cell0865_mask.png,train
cell0867.png,pseudo_masks/masks/train/cell0867_mask.png,train
cell0868.png,pseudo_masks/masks/train/cell0868_mask.png,train
cell0870.png,pseudo_masks/masks/train/cell0870_mask.png,train
cell0871.png,pseudo_masks/masks/train/cell0871_mask.png,train
cell0872.png,pseudo_masks/masks/train/cell0872_mask.png,train
cell0873.png,pseudo_masks/masks/train/cell0873_mask.png,train
cell0876.png,pseudo_masks/masks/train/cell0876_mask.png,train
cell0877.png,pseudo_masks/masks/train/cell0877_mask.png,train
cell0878.png,pseudo_masks/masks/train/cell0878_mask.png,train
cell0879.png,pseudo_masks/masks/train/cell0879_mask.png,train
cell0880.png,pseudo_masks/masks/train/cell0880_mask.png,train
cell0881.png,pseudo_masks/masks/train/cell0881_mask.png,train
cell0882.png,pseudo_masks/masks/train/cell0882_mask.png,train
cell0883.png,pseudo_masks/masks/train/cell0883_mask.png,train
cell0884.png,pseudo_masks/masks/train/cell0884_mask.png,train
cell0885.png,pseudo_masks/masks/train/cell0885_mask.png,train
cell0886.png,pseudo_masks/masks/train/cell0886_mask.png,train
cell0887.png,pseudo_masks/masks/train/cell0887_mask.png,train
cell0888.png,pseudo_masks/masks/train/cell0888_mask.png,train
cell0889.png,pseudo_masks/masks/train/cell0889_mask.png,train
cell0890.png,pseudo_masks/masks/train/cell0890_mask.png,train
cell0891.png,pseudo_masks/masks/train/cell0891_mask.png,train
cell0892.png,pseudo_masks/masks/train/cell0892_mask.png,train
cell0893.png,pseudo_masks/masks/train/cell0893_mask.png,train
cell0894.png,pseudo_masks/masks/train/cell0894_mask.png,train
cell0896.png,pseudo_masks/masks/train/cell0896_mask.png,train
cell0898.png,pseudo_masks/masks/train/cell0898_mask.png,train
cell0899.png,pseudo_masks/masks/train/cell0899_mask.png,train
cell0900.png,pseudo_masks/masks/train/cell0900_mask.png,train
cell0901.png,pseudo_masks/masks/train/cell0901_mask.png,train
cell0902.png,pseudo_masks/masks/train/cell0902_mask.png,train
cell0903.png,pseudo_masks/masks/train/cell0903_mask.png,train
cell0904.png,pseudo_masks/masks/train/cell0904_mask.png,train
cell0906.png,pseudo_masks/masks/train/cell0906_mask.png,train
cell0907.png,pseudo_masks/masks/train/cell0907_mask.png,train
cell0908.png,pseudo_masks/masks/train/cell0908_mask.png,train
cell0909.png,pseudo_masks/masks/train/cell0909_mask.png,train
cell0910.png,pseudo_masks/masks/train/cell0910_mask.png,train
cell0911.png,pseudo_masks/masks/train/cell0911_mask.png,train
cell0912.png,pseudo_masks/masks/train/cell0912_mask.png,train
cell0913.png,pseudo_masks/masks/train/cell0913_mask.png,train
cell0915.png,pseudo_masks/masks/train/cell0915_mask.png,train
cell0916.png,pseudo_masks/masks/train/cell0916_mask.png,train
cell0917.png,pseudo_masks/masks/train/cell0917_mask.png,train
cell0918.png,pseudo_masks/masks/train/cell0918_mask.png,train
cell0919.png,pseudo_masks/masks/train/cell0919_mask.png,train
cell0920.png,pseudo_masks/masks/train/cell0920_mask.png,train
cell0921.png,pseudo_masks/masks/train/cell0921_mask.png,train
cell0922.png,pseudo_masks/masks/train/cell0922_mask.png,train
cell0924.png,pseudo_masks/masks/train/cell0924_mask.png,train
cell0926.png,pseudo_masks/masks/train/cell0926_mask.png,train
cell0927.png,pseudo_masks/masks/train/cell0927_mask.png,train
cell0928.png,pseudo_masks/masks/train/cell0928_mask.png,train
cell0929.png,pseudo_masks/masks/train/cell0929_mask.png,train
cell0930.png,pseudo_masks/masks/train/cell0930_mask.png,train
cell0931.png,pseudo_masks/masks/train/cell0931_mask.png,train
cell0932.png,pseudo_masks/masks/train/cell0932_mask.png,train
cell0933.png,pseudo_masks/masks/train/cell0933_mask.png,train
cell0934.png,pseudo_masks/masks/train/cell0934_mask.png,train
cell0935.png,pseudo_masks/masks/train/cell0935_mask.png,train
cell0936.png,pseudo_masks/masks/train/cell0936_mask.png,train
cell0937.png,pseudo_masks/masks/train/cell0937_mask.png,train
cell0938.png,pseudo_masks/masks/train/cell0938_mask.png,train
cell0939.png,pseudo_masks/masks/train/cell0939_mask.png,train
cell0940.png,pseudo_masks/masks/train/cell0940_mask.png,train
cell0941.png,pseudo_masks/masks/train/cell0941_mask.png,train
cell0942.png,pseudo_masks/masks/train/cell0942_mask.png,train
cell0943.png,pseudo_masks/masks/train/cell0943_mask.png,train
cell0944.png,pseudo_masks/masks/train/cell0944_mask.png,train
cell0945.png,pseudo_masks/masks/train/cell0945_mask.png,train
cell0946.png,pseudo_masks/masks/train/cell0946_mask.png,train
cell0947.png,pseudo_masks/masks/train/cell0947_mask.png,train
cell0948.png,pseudo_masks/masks/train/cell0948_mask.png,train
cell0949.png,pseudo_masks/masks/train/cell0949_mask.png,train
cell0951.png,pseudo_masks/masks/train/cell0951_mask.png,train
cell0952.png,pseudo_masks/masks/train/cell0952_mask.png,train
cell0953.png,pseudo_masks/masks/train/cell0953_mask.png,train
cell0954.png,pseudo_masks/masks/train/cell0954_mask.png,train
cell0955.png,pseudo_masks/masks/train/cell0955_mask.png,train
cell0956.png,pseudo_masks/masks/train/cell0956_mask.png,train
cell0957.png,pseudo_masks/masks/train/cell0957_mask.png,train
cell0958.png,pseudo_masks/masks/train/cell0958_mask.png,train
cell0959.png,pseudo_masks/masks/train/cell0959_mask.png,train
cell0960.png,pseudo_masks/masks/train/cell0960_mask.png,train
cell0963.png,pseudo_masks/masks/train/cell0963_mask.png,train
cell0964.png,pseudo_masks/masks/train/cell0964_mask.png,train
cell0965.png,pseudo_masks/masks/train/cell0965_mask.png,train
cell0966.png,pseudo_masks/masks/train/cell0966_mask.png,train
cell0969.png,pseudo_masks/masks/train/cell0969_mask.png,train
cell0970.png,pseudo_masks/masks/train/cell0970_mask.png,train
cell0972.png,pseudo_masks/masks/train/cell0972_mask.png,train
cell0973.png,pseudo_masks/masks/train/cell0973_mask.png,train
cell0974.png,pseudo_masks/masks/train/cell0974_mask.png,train
cell0976.png,pseudo_masks/masks/train/cell0976_mask.png,train
cell0979.png,pseudo_masks/masks/train/cell0979_mask.png,train
cell0980.png,pseudo_masks/masks/train/cell0980_mask.png,train
cell0981.png,pseudo_masks/masks/train/cell0981_mask.png,train
cell0982.png,pseudo_masks/masks/train/cell0982_mask.png,train
cell0983.png,pseudo_masks/masks/train/cell0983_mask.png,train
cell0985.png,pseudo_masks/masks/train/cell0985_mask.png,train
cell0986.png,pseudo_masks/masks/train/cell0986_mask.png,train
cell0987.png,pseudo_masks/masks/train/cell0987_mask.png,train
cell0992.png,pseudo_masks/masks/train/cell0992_mask.png,train
cell0993.png,pseudo_masks/masks/train/cell0993_mask.png,train
cell0994.png,pseudo_masks/masks/train/cell0994_mask.png,train
cell0996.png,pseudo_masks/masks/train/cell0996_mask.png,train
cell0997.png,pseudo_masks/masks/train/cell0997_mask.png,train
cell0999.png,pseudo_masks/masks/train/cell0999_mask.png,train
cell1000.png,pseudo_masks/masks/train/cell1000_mask.png,train
cell1001.png,pseudo_masks/masks/train/cell1001_mask.png,train
cell1002.png,pseudo_masks/masks/train/cell1002_mask.png,train
cell1004.png,pseudo_masks/masks/train/cell1004_mask.png,train
cell1005.png,pseudo_masks/masks/train/cell1005_mask.png,train
cell1006.png,pseudo_masks/masks/train/cell1006_mask.png,train
cell1007.png,pseudo_masks/masks/train/cell1007_mask.png,train
cell1008.png,pseudo_masks/masks/train/cell1008_mask.png,train
cell1009.png,pseudo_masks/masks/train/cell1009_mask.png,train
cell1010.png,pseudo_masks/masks/train/cell1010_mask.png,train
cell1011.png,pseudo_masks/masks/train/cell1011_mask.png,train
cell1012.png,pseudo_masks/masks/train/cell1012_mask.png,train
cell1014.png,pseudo_masks/masks/train/cell1014_mask.png,train
cell1015.png,pseudo_masks/masks/train/cell1015_mask.png,train
cell1016.png,pseudo_masks/masks/train/cell1016_mask.png,train
cell1017.png,pseudo_masks/masks/train/cell1017_mask.png,train
cell1018.png,pseudo_masks/masks/train/cell1018_mask.png,train
cell1019.png,pseudo_masks/masks/train/cell1019_mask.png,train
cell1020.png,pseudo_masks/masks/train/cell1020_mask.png,train
cell1021.png,pseudo_masks/masks/train/cell1021_mask.png,train
cell1022.png,pseudo_masks/masks/train/cell1022_mask.png,train
cell1023.png,pseudo_masks/masks/train/cell1023_mask.png,train
cell1024.png,pseudo_masks/masks/train/cell1024_mask.png,train
cell1027.png,pseudo_masks/masks/train/cell1027_mask.png,train
cell1028.png,pseudo_masks/masks/train/cell1028_mask.png,train
cell1029.png,pseudo_masks/masks/train/cell1029_mask.png,train
cell1030.png,pseudo_masks/masks/train/cell1030_mask.png,train
cell1031.png,pseudo_masks/masks/train/cell1031_mask.png,train
cell1032.png,pseudo_masks/masks/train/cell1032_mask.png,train
cell1033.png,pseudo_masks/masks/train/cell1033_mask.png,train
cell1034.png,pseudo_masks/masks/train/cell1034_mask.png,train
cell1035.png,pseudo_masks/masks/train/cell1035_mask.png,train
cell1036.png,pseudo_masks/masks/train/cell1036_mask.png,train
cell1037.png,pseudo_masks/masks/train/cell1037_mask.png,train
cell1038.png,pseudo_masks/masks/train/cell1038_mask.png,train
cell1039.png,pseudo_masks/masks/train/cell1039_mask.png,train
cell1043.png,pseudo_masks/masks/train/cell1043_mask.png,train
cell1046.png,pseudo_masks/masks/train/cell1046_mask.png,train
cell1047.png,pseudo_masks/masks/train/cell1047_mask.png,train
cell1048.png,pseudo_masks/masks/train/cell1048_mask.png,train
cell1049.png,pseudo_masks/masks/train/cell1049_mask.png,train
cell1050.png,pseudo_masks/masks/train/cell1050_mask.png,train
cell1051.png,pseudo_masks/masks/train/cell1051_mask.png,train
cell1052.png,pseudo_masks/masks/train/cell1052_mask.png,train
cell1053.png,pseudo_masks/masks/train/cell1053_mask.png,train
cell1054.png,pseudo_masks/masks/train/cell1054_mask.png,train
cell1055.png,pseudo_masks/masks/train/cell1055_mask.png,train
cell1056.png,pseudo_masks/masks/train/cell1056_mask.png,train
cell1058.png,pseudo_masks/masks/train/cell1058_mask.png,train
cell1059.png,pseudo_masks/masks/train/cell1059_mask.png,train
cell1060.png,pseudo_masks/masks/train/cell1060_mask.png,train
cell1061.png,pseudo_masks/masks/train/cell1061_mask.png,train
cell1062.png,pseudo_masks/masks/train/cell1062_mask.png,train
cell1063.png,pseudo_masks/masks/train/cell1063_mask.png,train
cell1064.png,pseudo_masks/masks/train/cell1064_mask.png,train
cell1065.png,pseudo_masks/masks/train/cell1065_mask.png,train
cell1066.png,pseudo_masks/masks/train/cell1066_mask.png,train
cell1067.png,pseudo_masks/masks/train/cell1067_mask.png,train
cell1068.png,pseudo_masks/masks/train/cell1068_mask.png,train
cell1070.png,pseudo_masks/masks/train/cell1070_mask.png,train
cell1071.png,pseudo_masks/masks/train/cell1071_mask.png,train
cell1072.png,pseudo_masks/masks/train/cell1072_mask.png,train
cell1074.png,pseudo_masks/masks/train/cell1074_mask.png,train
cell1075.png,pseudo_masks/masks/train/cell1075_mask.png,train
cell1076.png,pseudo_masks/masks/train/cell1076_mask.png,train
cell1078.png,pseudo_masks/masks/train/cell1078_mask.png,train
cell1079.png,pseudo_masks/masks/train/cell1079_mask.png,train
cell1081.png,pseudo_masks/masks/train/cell1081_mask.png,train
cell1082.png,pseudo_masks/masks/train/cell1082_mask.png,train
cell1084.png,pseudo_masks/masks/train/cell1084_mask.png,train
cell1085.png,pseudo_masks/masks/train/cell1085_mask.png,train
